B365_decimal_a,B365_decimal_b,B365_valid,PS_decimal_a,PS_decimal_b,PS_valid,a_1stIn,a_1stWon,a_2ndWon,a_SvGms,a_ace,a_age_years,a_bpFaced,a_bpSaved,a_df,a_entity_id,a_entry,a_hand,a_height_cm,a_identity_correction,a_identity_metadata_status,a_ioc,a_rank,a_rank_points,a_seed,a_source_id,a_source_name,a_source_side,a_svpt,a_won,abandoned,additional_count_evidence,archive_date_basis,b_1stIn,b_1stWon,b_2ndWon,b_SvGms,b_ace,b_age_years,b_bpFaced,b_bpSaved,b_df,b_entity_id,b_entry,b_hand,b_height_cm,b_identity_correction,b_identity_metadata_status,b_ioc,b_rank,b_rank_points,b_seed,b_source_id,b_source_name,b_source_side,b_svpt,best_of,competition_type,completed,count_block_status,count_correction_applied,court_recorded,date_basis,defaulted,draw_size,identity_basis,identity_tier,market_source_path,market_source_row,market_source_sha256,match_date,match_id,match_num,minutes,played,player_a,player_b,population_basis,ranking_metadata_basis,retired,round,score,season,source_correction,source_field_agreement,source_file_sha256,source_key,source_line_number,source_member,source_row_number,source_season,started_evidence,status,surface,tourney_anchor_date,tourney_id,tourney_level,tourney_name,walkover
2.459,1.531,true,2.760,1.498,true,80,57,25,22,9,13.3,5,3,4,200005,Q,R,189,,synthetic,SYN,19,2537,,200005,P 05,l,140,false,false,,synthetic_event_anchor,65,53,31,17,9,28.8,6,4,0,200026,,R,192,,synthetic,SYN,21,2208,,200026,P 26,w,111,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,43,,2011-02-01,2011-501/12,12,84,true,200005,200026,level_G,synthetic,false,R32,6-3 0-6 6-3 6-2,2011,,true,,2011-501/12,43,atp_matches_2011.csv,42,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
11.792,1.025,true,10.086,1.074,true,109,70,19,25,13,22.3,9,5,3,200014,,L,196,,synthetic,SYN,54,292,,200014,P 14,l,161,false,false,,synthetic_event_anchor,44,36,18,11,4,26.3,6,3,0,200023,,R,197,,synthetic,SYN,10,4784,5,200023,P 23,w,71,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,44,,2011-01-31,2011-501/13,13,85,true,200014,200023,level_G,synthetic,false,R32,3-6 6-3 3-6 6-3 0-6,2011,,true,,2011-501/13,44,atp_matches_2011.csv,43,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
2.646,1.466,true,2.249,1.708,true,79,59,23,19,4,20.3,5,1,1,200018,,R,176,,synthetic,SYN,13,3867,,200018,P 18,l,120,false,false,,synthetic_event_anchor,66,51,27,17,3,16.4,1,0,2,200027,,R,177,,synthetic,SYN,9,5136,,200027,P 27,w,108,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,45,,2011-02-01,2011-501/14,14,149,true,200018,200027,level_G,synthetic,false,R32,6-2 6-0 4-6 2-6 1-6,2011,,true,,2011-501/14,45,atp_matches_2011.csv,44,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
2.178,1.664,true,2.175,1.753,true,57,45,25,18,7,15.9,4,1,4,200002,,R,189,,synthetic,SYN,41,594,,200002,P 02,l,113,false,false,,synthetic_event_anchor,61,50,31,18,8,16.4,6,4,2,200004,,R,,,synthetic,SYN,35,863,,200004,P 04,w,112,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,46,,2011-01-31,2011-501/15,15,197,true,200002,200004,level_G,synthetic,false,R32,1-6 6-3 6-4 6-2,2011,,true,,2011-501/15,46,atp_matches_2011.csv,45,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
1.601,2.297,true,1.514,2.708,true,75,43,18,18,7,13.8,4,3,1,200010,,L,204,,synthetic,SYN,26,1567,,200010,P 10,l,118,false,false,,synthetic_event_anchor,86,72,35,22,10,21.0,3,1,2,200016,,R,174,,synthetic,SYN,50,357,,200016,P 16,w,141,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,47,,2011-02-01,2011-501/16,16,114,true,200010,200016,level_G,synthetic,false,R32,6-2 1-6 6-4 6-1,2011,,true,,2011-501/16,47,atp_matches_2011.csv,46,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
1.584,2.332,true,1.656,2.346,true,85,64,27,22,11,23.5,1,1,5,200006,,R,193,,synthetic,SYN,3,7884,3,200006,P 06,l,140,false,false,,synthetic_event_anchor,32,27,10,8,6,26.7,6,5,0,200019,Q,R,201,,synthetic,SYN,15,3358,6,200019,P 19,w,49,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,48,,2011-02-02,2011-501/17,17,183,true,200006,200019,level_G,synthetic,false,R16,2-6 6-0 6-1 3-6 6-2,2011,,false,,2011-501/17,48,atp_matches_2011.csv,47,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
1.733,2.070,true,1.637,2.386,true,69,55,17,17,4,23.3,2,1,1,200020,,R,184,,synthetic,SYN,4,7339,1,200020,P 20,l,108,false,false,,synthetic_event_anchor,76,70,38,20,11,17.8,3,2,2,200021,,L,205,,synthetic,SYN,7,5923,7,200021,P 21,w,127,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,49,,2011-02-03,2011-501/18,18,186,true,200020,200021,level_G,synthetic,false,R16,2-6 4-6 6-0 6-2 6-1,2011,,true,,2011-501/18,49,atp_matches_2011.csv,48,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
3.852,1.249,true,4.404,1.245,true,74,60,31,20,9,16.3,7,6,2,200013,,L,173,,synthetic,SYN,20,2367,,200013,P 13,l,127,false,false,,synthetic_event_anchor,65,54,16,14,8,14.8,6,2,4,200050,,R,170,,synthetic,SYN,11,4456,4,200050,P 50,w,91,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,50,,2011-02-02,2011-501/19,19,239,true,200013,200050,level_G,synthetic,false,R16,1-6 6-3 6-0 6-2,2011,,true,,2011-501/19,50,atp_matches_2011.csv,49,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
3.096,1.357,true,2.892,1.462,true,88,67,30,22,8,18.5,7,6,4,200045,,R,,,synthetic,SYN,22,2061,,200045,P 45,l,142,false,false,,synthetic_event_anchor,113,92,38,27,16,20.9,4,3,2,200046,,R,202,,synthetic,SYN,16,3130,8,200046,P 46,w,175,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,51,,2011-02-03,2011-501/20,20,166,true,200045,200046,level_G,synthetic,false,R16,6-3 1-6 4-6 6-2 6-1,2011,,true,,2011-501/20,51,atp_matches_2011.csv,50,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
4.323,1.207,true,4.774,1.219,true,84,61,28,22,8,14.5,5,4,4,200008,,R,185,,synthetic,SYN,31,1120,,200008,P 08,w,144,true,false,,synthetic_event_anchor,58,40,17,14,6,13.2,5,5,3,200035,,R,204,,synthetic,SYN,5,6832,2,200035,P 35,l,88,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,52,,2011-02-02,2011-501/21,21,200,true,200008,200035,level_G,synthetic,false,R16,6-0 6-1 1-6 6-0,2011,,true,,2011-501/21,52,atp_matches_2011.csv,51,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
2.131,1.693,true,2.462,1.603,true,64,53,21,14,9,23.4,5,3,2,200024,,R,171,,synthetic,SYN,17,2918,,200024,P 24,w,92,true,false,,synthetic_event_anchor,86,72,24,20,11,28.8,1,1,3,200026,,R,192,,synthetic,SYN,21,2208,,200026,P 26,l,127,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,53,,2011-02-03,2011-501/22,22,148,true,200024,200026,level_G,synthetic,false,R16,4-6 6-1 6-4 6-1,2011,,true,,2011-501/22,53,atp_matches_2011.csv,52,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
1.355,3.104,true,1.352,3.443,true,71,50,18,18,6,26.3,3,2,2,200023,,R,197,,synthetic,SYN,10,4784,5,200023,P 23,l,112,false,false,,synthetic_event_anchor,81,66,21,20,5,16.4,7,2,2,200027,,R,177,,synthetic,SYN,9,5136,,200027,P 27,w,126,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,54,,2011-02-02,2011-501/23,23,194,true,200023,200027,level_G,synthetic,false,R16,6-2 6-2 6-1,2011,,true,,2011-501/23,54,atp_matches_2011.csv,53,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
1.481,2.600,true,1.544,2.617,true,67,53,29,19,4,16.4,5,4,3,200004,,R,,,synthetic,SYN,35,863,,200004,P 04,w,120,true,false,,synthetic_event_anchor,37,28,25,11,4,21.0,10,5,2,200016,,R,174,,synthetic,SYN,50,357,,200016,P 16,l,71,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,55,,2011-02-03,2011-501/24,24,210,true,200004,200016,level_G,synthetic,false,R16,6-4 3-6 6-3 6-3,2011,,true,,2011-501/24,55,atp_matches_2011.csv,54,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
1.879,1.895,true,1.888,1.998,true,80,63,27,20,7,26.7,7,6,6,200019,,R,201,,synthetic,SYN,14,3604,6,200019,P 19,l,127,false,false,,synthetic_event_anchor,90,65,27,21,8,17.8,8,4,2,200021,,L,205,,synthetic,SYN,8,5515,7,200021,P 21,w,135,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,56,,2011-02-07,2011-501/25,25,188,true,200019,200021,level_G,synthetic,false,QF,6-1 6-2 2-6 3-6 0-6,2011,,true,,2011-501/25,56,atp_matches_2011.csv,55,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
2.559,1.494,true,2.444,1.611,true,62,48,20,15,6,20.9,5,3,3,200046,,R,202,,synthetic,SYN,16,3130,8,200046,P 46,l,95,false,false,,synthetic_event_anchor,83,68,39,22,5,14.8,5,2,4,200050,,R,170,,synthetic,SYN,15,3358,4,200050,P 50,w,138,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,57,,2011-02-08,2011-501/26,26,178,true,200046,200050,level_G,synthetic,false,QF,1-6 4-6 4-6,2011,,true,,2011-501/26,57,atp_matches_2011.csv,56,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
3.271,1.326,true,2.858,1.470,true,77,53,19,18,12,14.5,3,2,3,200008,,R,185,,synthetic,SYN,36,810,,200008,P 08,l,114,false,false,,synthetic_event_anchor,91,77,22,21,6,23.4,5,3,2,200024,,R,171,,synthetic,SYN,20,2367,,200024,P 24,w,136,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,58,,2011-02-07,2011-501/27,27,139,true,200008,200024,level_G,synthetic,false,QF,6-0 4-6 6-3 6-2,2011,,true,,2011-501/27,58,atp_matches_2011.csv,57,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
3.333,1.316,true,,,false,66,48,26,17,7,16.4,2,1,3,200004,,R,,,synthetic,SYN,29,1280,,200004,P 04,w,106,true,false,,synthetic_event_anchor,44,33,16,12,2,16.4,3,1,1,200027,,R,177,,synthetic,SYN,10,4784,,200027,P 27,l,78,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,59,,2011-02-08,2011-501/28,28,78,true,200004,200027,level_G,synthetic,false,QF,6-3 6-3 2-6 3-6 6-3,2011,,true,,2011-501/28,59,atp_matches_2011.csv,58,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
2.341,1.580,true,1.880,2.008,true,110,86,27,25,13,17.8,2,1,4,200021,,L,205,,synthetic,SYN,8,5515,7,200021,P 21,l,161,false,false,,synthetic_event_anchor,93,80,35,24,7,14.8,5,3,4,200050,,R,170,,synthetic,SYN,15,3358,4,200050,P 50,w,153,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,60,,2011-02-10,2011-501/29,29,160,true,200021,200050,level_G,synthetic,false,SF,6-0 0-6 4-6 6-3 6-0,2011,,true,,2011-501/29,60,atp_matches_2011.csv,59,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
2.492,1.518,true,2.255,1.705,true,65,47,28,17,8,16.4,7,6,6,200004,,R,,,synthetic,SYN,29,1280,,200004,P 04,l,111,false,false,,synthetic_event_anchor,63,57,32,19,6,23.5,2,1,7,200024,,R,171,,synthetic,SYN,20,2367,,200024,P 24,w,120,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,61,,2011-02-10,2011-501/30,30,88,true,200004,200024,level_G,synthetic,false,SF,6-0 3-6 2-6 6-1 6-1,2011,,true,,2011-501/30,61,atp_matches_2011.csv,60,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
3.661,1.271,true,4.104,1.272,true,70,49,25,18,7,23.5,10,9,3,200024,,R,171,,synthetic,SYN,20,2367,,200024,P 24,l,116,false,false,,synthetic_event_anchor,60,51,18,15,6,14.8,8,6,1,200050,,R,170,,synthetic,SYN,15,3358,4,200050,P 50,w,98,5,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,62,,2011-02-12,2011-501/31,31,155,true,200024,200050,level_G,synthetic,false,F,1-6 6-0 6-2 6-3,2011,,true,,2011-501/31,62,atp_matches_2011.csv,61,2011,,completed,Hard,20110131,2011-501,G,Sample 501,false
1.025,11.792,true,1.055,12.136,true,47,41,25,13,6,23.4,6,5,1,200020,,R,184,,synthetic,SYN,3,7884,1,200020,P 20,w,83,true,false,,synthetic_event_anchor,33,18,9,9,2,17.5,6,4,3,200044,,R,201,,synthetic,SYN,106,104,,200044,P 44,l,55,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,63,,2011-02-14,2011-401/1,1,75,true,200020,200044,level_M,synthetic,false,R32,6-1 6-0,2011,,true,,2011-401/1,63,atp_matches_2011.csv,62,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
9.544,1.047,true,7.082,1.125,true,39,31,16,11,2,19.6,6,2,3,200017,,R,191,,synthetic,SYN,52,322,,200017,P 17,l,71,false,false,,synthetic_event_anchor,65,57,19,15,6,26.7,6,3,2,200019,Q,R,201,,synthetic,SYN,13,3867,6,200019,P 19,w,93,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,64,,2011-02-15,2011-401/2,2,65,true,200017,200019,level_M,synthetic,false,R32,6-3 6-3,2011,,true,,2011-401/2,64,atp_matches_2011.csv,63,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
11.792,1.025,true,6.141,1.153,true,50,40,16,12,6,21.0,2,1,1,200016,,R,174,,synthetic,SYN,50,357,,200016,P 16,l,74,false,false,,synthetic_event_anchor,51,44,15,12,5,17.8,2,1,1,200021,,L,205,,synthetic,SYN,10,4784,7,200021,P 21,w,80,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,65,,2011-02-14,2011-401/3,3,73,true,200016,200021,level_M,synthetic,false,R32,6-3 6-0,2011,,true,,2011-401/3,65,atp_matches_2011.csv,64,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
,,false,1.086,9.193,true,58,45,17,14,6,13.2,8,3,4,200035,,R,204,,synthetic,SYN,5,6832,2,200035,P 35,w,92,true,false,,synthetic_event_anchor,39,21,17,12,2,26.5,7,3,4,200037,,R,191,,synthetic,SYN,90,114,,200037,P 37,l,78,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,66,,2011-02-15,2011-401/4,4,79,true,200035,200037,level_M,synthetic,false,R32,3-6 0-6,2011,,true,,2011-401/4,66,atp_matches_2011.csv,65,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.118,6.050,true,1.174,5.613,true,40,34,21,11,3,23.5,3,2,1,200006,,R,193,,synthetic,SYN,4,7339,3,200006,P 06,w,72,true,false,,synthetic_event_anchor,51,34,23,14,5,16.2,10,4,5,200009,Q,R,185,,synthetic,SYN,28,1368,,200009,P 09,l,87,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,67,,2011-02-14,2011-401/5,5,61,true,200006,200009,level_M,synthetic,false,R32,6-2 6-2,2011,,false,,2011-401/5,67,atp_matches_2011.csv,66,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.110,6.300,true,1.055,12.136,true,48,34,17,12,6,16.4,7,3,2,200027,WC,R,177,,synthetic,SYN,9,5136,,200027,P 27,w,78,true,false,,synthetic_event_anchor,45,26,10,11,4,27.9,5,3,4,200043,,R,173,,synthetic,SYN,73,148,,200043,P 43,l,71,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,68,,2011-02-15,2011-401/6,6,122,true,200027,200043,level_M,synthetic,false,R32,0-6 2-6,2011,,true,,2011-401/6,68,atp_matches_2011.csv,67,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
,,false,,,false,27,16,13,8,6,13.3,3,2,3,200005,,R,189,,synthetic,SYN,23,1923,,200005,P 05,l,53,false,false,,synthetic_event_anchor,43,37,21,12,6,14.8,5,1,1,200050,,R,170,,synthetic,SYN,14,3604,4,200050,P 50,w,77,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,69,,2011-02-14,2011-401/7,7,89,true,200005,200050,level_M,synthetic,false,R32,6-4 6-0,2011,,true,,2011-401/7,69,atp_matches_2011.csv,68,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.332,3.232,true,1.302,3.816,true,44,32,9,10,2,20.3,9,7,1,200018,,R,176,,synthetic,SYN,11,4456,8,200018,P 18,l,65,false,false,,synthetic_event_anchor,37,29,18,10,3,20.8,2,2,3,200031,,R,193,,synthetic,SYN,46,444,,200031,P 31,w,67,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,70,,2011-02-15,2011-401/8,8,94,true,200018,200031,level_M,synthetic,false,R32,6-0 6-4,2011,,true,,2011-401/8,70,atp_matches_2011.csv,69,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.330,3.245,true,1.347,3.475,true,46,38,12,11,8,25.3,3,1,0,200034,,R,192,,synthetic,SYN,34,921,,200034,P 34,w,69,true,false,,synthetic_event_anchor,54,40,11,12,3,18.3,3,2,0,200040,,R,180,,synthetic,SYN,44,497,,200040,P 40,l,75,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,71,,2011-02-14,2011-401/9,9,94,true,200034,200040,level_M,synthetic,false,R32,6-0 4-6 6-0,2011,,true,,2011-401/9,71,atp_matches_2011.csv,70,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.280,3.584,true,1.458,2.906,true,40,37,10,10,7,16.5,5,3,3,200004,,R,,,synthetic,SYN,32,1049,,200004,P 04,w,63,true,false,,synthetic_event_anchor,41,34,9,10,5,21.0,6,3,4,200042,,R,195,,synthetic,SYN,63,200,,200042,P 42,l,66,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,72,,2011-02-15,2011-401/10,10,98,true,200004,200042,level_M,synthetic,false,R32,6-4 6-0,2011,,true,,2011-401/10,72,atp_matches_2011.csv,71,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.469,2.638,true,1.691,2.279,true,44,36,13,10,3,20.1,2,2,1,200003,,R,203,,synthetic,SYN,29,1280,,200003,P 03,w,63,true,false,,synthetic_event_anchor,43,29,11,10,3,26.8,6,6,2,200007,,R,184,,synthetic,SYN,31,1120,,200007,P 07,l,64,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,73,,2011-02-14,2011-401/11,11,69,true,200003,200007,level_M,synthetic,false,R32,6-0 6-0,2011,,true,,2011-401/11,73,atp_matches_2011.csv,72,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.707,2.110,true,,,false,41,27,10,10,2,24.1,5,3,1,200028,,R,195,,synthetic,SYN,62,208,,200028,P 28,w,62,true,false,,synthetic_event_anchor,63,50,8,14,5,27.4,5,5,0,200030,,R,203,,synthetic,SYN,36,810,,200030,P 30,l,87,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,74,,2011-02-15,2011-401/12,12,71,true,200028,200030,level_M,synthetic,false,R32,2-6 6-2 6-3,2011,,true,,2011-401/12,74,atp_matches_2011.csv,73,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.373,3.014,true,1.402,3.156,true,54,39,17,13,5,26.4,3,1,1,200023,,R,197,,synthetic,SYN,7,5923,5,200023,P 23,l,83,false,false,,synthetic_event_anchor,69,57,21,16,5,28.8,4,3,2,200026,,R,192,,synthetic,SYN,19,2537,,200026,P 26,w,102,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,75,,2011-02-14,2011-401/13,13,60,true,200023,200026,level_M,synthetic,false,R32,6-1 0-6 6-3,2011,,true,,2011-401/13,75,atp_matches_2011.csv,74,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
2.179,1.663,true,2.381,1.639,true,54,36,9,12,8,13.8,3,2,2,200010,,L,204,,synthetic,SYN,26,1567,,200010,P 10,l,75,false,false,,synthetic_event_anchor,38,28,15,9,2,16.4,5,4,0,200013,,L,173,,synthetic,SYN,17,2918,,200013,P 13,w,59,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,76,,2011-02-15,2011-401/14,14,68,true,200010,200013,level_M,synthetic,false,R32,6-4 2-6 6-0,2011,,true,,2011-401/14,76,atp_matches_2011.csv,75,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
3.708,1.265,true,3.410,1.357,true,36,25,10,9,1,27.1,12,6,1,200033,Q,L,176,,synthetic,SYN,43,527,,200033,P 33,w,59,true,false,,synthetic_event_anchor,34,26,12,8,3,18.5,8,7,0,200045,WC,R,,,synthetic,SYN,22,2061,,200045,P 45,l,53,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,77,,2011-02-14,2011-401/15,15,80,true,200033,200045,level_M,synthetic,false,R32,6-0 6-1,2011,,true,,2011-401/15,77,atp_matches_2011.csv,76,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
2.390,1.559,true,2.610,1.546,true,37,22,7,9,4,15.9,6,3,2,200002,,R,189,,synthetic,SYN,47,419,,200002,P 02,l,57,false,false,,synthetic_event_anchor,42,39,17,10,1,14.0,4,3,2,200039,,R,188,,synthetic,SYN,27,1464,,200039,P 39,w,67,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,78,,2011-02-15,2011-401/16,16,85,true,200002,200039,level_M,synthetic,false,R32,4-6 6-4 6-4,2011,,true,,2011-401/16,78,atp_matches_2011.csv,77,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
2.345,1.578,true,2.703,1.515,true,40,35,18,11,8,26.7,6,2,2,200019,,R,201,,synthetic,SYN,13,3867,6,200019,P 19,w,73,true,false,,synthetic_event_anchor,65,50,25,17,6,23.4,5,4,1,200020,,R,184,,synthetic,SYN,3,7884,1,200020,P 20,l,107,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,79,,2011-02-16,2011-401/17,17,64,true,200019,200020,level_M,synthetic,false,R16,4-6 3-6,2011,,true,,2011-401/17,79,atp_matches_2011.csv,78,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.648,2.207,true,1.596,2.480,true,49,38,7,10,7,17.8,5,2,2,200021,,L,205,,synthetic,SYN,10,4784,7,200021,P 21,w,65,true,false,,synthetic_event_anchor,27,18,11,8,5,13.2,3,3,3,200035,,R,204,,synthetic,SYN,5,6832,2,200035,P 35,l,51,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,80,,2011-02-17,2011-401/18,18,123,true,200021,200035,level_M,synthetic,false,R16,3-6 6-0 4-6,2011,,true,,2011-401/18,80,atp_matches_2011.csv,79,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
1.373,3.013,true,,,false,43,34,22,12,6,23.5,3,3,1,200006,,R,193,,synthetic,SYN,4,7339,3,200006,P 06,l,74,false,false,,synthetic_event_anchor,39,30,11,11,6,16.4,6,2,2,200027,,R,177,,synthetic,SYN,9,5136,,200027,P 27,w,70,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,81,,2011-02-16,2011-401/19,19,83,true,200006,200027,level_M,synthetic,false,R16,6-3 6-1,2011,,true,,2011-401/19,81,atp_matches_2011.csv,80,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
6.161,1.114,true,10.589,1.069,true,22,17,6,5,5,20.8,2,0,0,200031,,R,193,,synthetic,SYN,46,444,,200031,P 31,l,34,false,false,,synthetic_event_anchor,45,37,10,9,4,14.8,5,3,1,200050,,R,170,,synthetic,SYN,14,3604,4,200050,P 50,w,60,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,82,,2011-02-17,2011-401/20,20,55,true,200031,200050,level_M,synthetic,false,R16,6-1 6-0,2011,,true,,2011-401/20,82,atp_matches_2011.csv,81,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
2.796,1.424,true,3.576,1.333,true,58,44,10,13,10,16.5,7,5,2,200004,,R,,,synthetic,SYN,32,1049,,200004,P 04,l,86,false,false,,synthetic_event_anchor,21,18,6,5,1,25.3,3,1,0,200034,,R,192,,synthetic,SYN,34,921,,200034,P 34,w,31,3,individual_tour,true,usable,false,Outdoor,synthetic_reported_date,false,32,synthetic,primary,synthetic,83,,2011-02-16,2011-401/21,21,71,true,200004,200034,level_M,synthetic,false,R16,6-0 4-6 6-4,2011,,true,,2011-401/21,83,atp_matches_2011.csv,82,2011,,completed,Hard,20110214,2011-401,M,Sample 401,false
