season,tourney_id,tourney_name,tourney_level,tourney_date,surface,draw_size,matches,best_of_values,completed,incomplete,deciding_sets,deciding_tiebreak_at_6_all,deciding_tiebreak_at_12_all,deciding_extended_past_7_games,deciding_decided_on_games,longest_deciding_set_games,deciding_tiebreak_loser_points,inferred_final_set_rule,inference_basis
2007,2007-D138,Fed Cup G3 RRB: MDA vs MLT,D,20070426,Hard,4,2,3:2,2,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2007,2007-D139,Fed Cup G3 RRB: MDA vs MNE,D,20070424,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2007,2007-D140,Fed Cup G3 RRB: MLT vs MNE,D,20070427,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2007,2007-W-SL-AUS-01A-2007,Australian Open,G,20070115,Hard,128,127,3:127,126,1,37,0,0,6,31,10,,deciding_set_extends_past_6_all_cap_unknown,6 deciding set(s) went past 7 games (longest 10); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2007,2007-W-SL-FRA-01A-2007,Roland Garros,G,20070528,Clay,128,127,3:127,126,1,33,0,0,3,30,9,,deciding_set_extends_past_6_all_cap_unknown,3 deciding set(s) went past 7 games (longest 9); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2007,2007-W-SL-GBR-01A-2007,Wimbledon,G,20070625,Grass,128,127,3:127,126,1,36,0,0,4,32,8,,deciding_set_extends_past_6_all_cap_unknown,4 deciding set(s) went past 7 games (longest 8); that rules out a tiebreak at 6-all but does not separate an advantage set from a tiebreak at a later game count
2007,2007-W-SL-USA-01A-2007,US Open,G,20070827,Hard,128,127,3:127,127,0,25,3,0,0,22,7,1:1|4:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T1-CAN-01A-2007,Toronto,T1,20070813,Hard,56,55,3:55,50,5,17,1,0,0,16,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T1-GER-01A-2007,Berlin,T1,20070507,Clay,56,55,3:55,52,3,21,2,0,0,19,7,4:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T1-ITA-01A-2007,Rome,T1,20070514,Clay,56,55,3:55,53,2,13,2,0,0,11,7,5:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T1-JPN-01A-2007,Tokyo,T1,20070129,Carpet,28,27,3:27,26,1,7,0,0,0,7,6,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2007,2007-W-T1-RUS-01A-2007,Moscow,T1,20071008,Hard,28,27,3:27,27,0,8,0,0,0,8,7,,not_observable_no_deciding_set_reached_6_all,"8 deciding set(s), none reached 6-6"
2007,2007-W-T1-SUI-01A-2007,Zurich,T1,20071015,Hard,28,27,3:27,23,4,8,0,0,0,8,7,,not_observable_no_deciding_set_reached_6_all,"8 deciding set(s), none reached 6-6"
2007,2007-W-T1-USA-01A-2007,Indian Wells,T1,20070305,Hard,96,95,3:95,92,3,33,3,0,0,30,7,4:1|5:2,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T1-USA-02A-2007,Miami,T1,20070319,Hard,96,95,3:95,94,1,25,4,0,0,21,7,2:1|3:1|5:2,deciding_set_tiebreak_at_6_all_length_unknown,4 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T1-USA-03A-2007,Charleston,T1,20070409,Clay,56,55,3:55,50,5,16,1,0,0,15,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T1-USA-04A-2007,San Diego,T1,20070730,Hard,56,55,3:55,54,1,15,0,0,0,15,7,,not_observable_no_deciding_set_reached_6_all,"15 deciding set(s), none reached 6-6"
2007,2007-W-T2-AUS-01A-2007,Sydney,T2,20070108,Hard,28,27,3:27,25,2,9,0,0,0,9,7,,not_observable_no_deciding_set_reached_6_all,"9 deciding set(s), none reached 6-6"
2007,2007-W-T2-AUT-01A-2007,Linz,T2,20071022,Hard,28,27,3:27,26,1,9,3,0,0,6,7,3:1|4:2,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T2-BEL-01A-2007,Antwerp,T2,20070212,Hard,28,27,3:27,25,2,4,0,0,0,4,6,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2007,2007-W-T2-CHN-01A-2007,Beijing,T2,20070917,Hard,28,27,3:27,27,0,4,0,0,0,4,6,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2007,2007-W-T2-FRA-01A-2007,Paris,T2,20070205,Carpet,28,27,3:27,27,0,10,3,0,0,7,7,4:1|5:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T2-GBR-01A-2007,Eastbourne,T2,20070618,Grass,28,27,3:27,26,1,9,3,0,0,6,7,2:1|3:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T2-GER-01A-2007,Stuttgart,T2,20071001,Hard,28,27,3:27,26,1,7,0,0,0,7,6,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2007,2007-W-T2-LUX-01A-2007,Luxembourg,T2,20070924,Hard,28,27,3:27,26,1,7,0,0,0,7,7,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2007,2007-W-T2-POL-01A-2007,Warsaw,T2,20070430,Clay,28,27,3:27,25,2,8,0,0,0,8,7,,not_observable_no_deciding_set_reached_6_all,"8 deciding set(s), none reached 6-6"
2007,2007-W-T2-QAT-01A-2007,Doha,T2,20070226,Hard,28,27,3:27,24,3,7,0,0,0,7,7,,not_observable_no_deciding_set_reached_6_all,"7 deciding set(s), none reached 6-6"
2007,2007-W-T2-UAE-01A-2007,Dubai,T2,20070219,Hard,28,27,3:27,25,2,10,1,0,0,9,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T2-USA-01A-2007,Amelia Island,T2,20070402,Clay,56,55,3:55,54,1,11,0,0,0,11,6,,not_observable_no_deciding_set_reached_6_all,"11 deciding set(s), none reached 6-6"
2007,2007-W-T2-USA-02A-2007,Stanford,T2,20070723,Hard,28,27,3:27,27,0,9,1,0,0,8,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T2-USA-03A-2007,Los Angeles,T2,20070806,Hard,56,55,3:55,50,5,9,1,0,0,8,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T2-USA-04A-2007,New Haven,T2,20070820,Hard,28,27,3:27,24,3,8,0,0,0,8,7,,not_observable_no_deciding_set_reached_6_all,"8 deciding set(s), none reached 6-6"
2007,2007-W-T3-AUT-01A-2007,Bad Gastein,T3,20070723,Clay,32,31,3:31,31,0,13,1,0,0,12,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-CAN-01A-2007,Quebec City,T3,20071029,Hard,32,31,3:31,29,2,9,0,0,0,9,7,,not_observable_no_deciding_set_reached_6_all,"9 deciding set(s), none reached 6-6"
2007,2007-W-T3-CHN-01A-2007,Guangzhou,T3,20070924,Hard,32,31,3:31,29,2,9,1,0,0,8,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-COL-01A-2007,Bogota,T3,20070219,Clay,32,31,3:31,29,2,10,0,0,0,10,6,,not_observable_no_deciding_set_reached_6_all,"10 deciding set(s), none reached 6-6"
2007,2007-W-T3-FRA-01A-2007,Strasbourg,T3,20070521,Clay,30,29,3:29,28,1,7,1,0,0,6,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-GBR-01A-2007,Birmingham,T3,20070611,Grass,56,55,3:55,53,2,17,3,0,0,14,7,4:1|6:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-HUN-01A-2007,Budapest,T3,20070423,Clay,32,31,3:31,28,3,12,1,0,0,11,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-INA-01A-2007,Bali,T3,20070910,Hard,30,29,3:29,29,0,9,2,0,0,7,7,3:1|4:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-IND-01A-2007,Bangalore,T3,20070212,Hard,32,31,3:31,31,0,14,1,0,0,13,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-IND-02A-2007,Kolkata,T3,20070917,Hard,32,31,3:31,30,1,5,0,0,0,5,7,,not_observable_no_deciding_set_reached_6_all,"5 deciding set(s), none reached 6-6"
2007,2007-W-T3-JPN-01A-2007,Japan Open,T3,20071001,Hard,32,31,3:31,31,0,10,1,0,0,9,7,3:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-MEX-01A-2007,Acapulco,T3,20070226,Clay,32,31,3:31,30,1,10,0,0,0,10,6,,not_observable_no_deciding_set_reached_6_all,"10 deciding set(s), none reached 6-6"
2007,2007-W-T3-NED-01A-2007,'s-Hertogenbosch,T3,20070618,Grass,30,29,3:29,27,2,11,1,0,0,10,7,6:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-THA-01A-2007,Bangkok,T3,20071008,Hard,32,31,3:31,27,4,9,1,0,0,8,7,4:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-TUR-01A-2007,Istanbul,T3,20070521,Clay,30,29,3:29,27,2,8,1,0,0,7,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-USA-01A-2007,Memphis,T3,20070219,Hard,32,31,3:31,29,2,11,1,0,0,10,7,0:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T3-USA-02A-2007,Cincinnati,T3,20070716,Hard,32,31,3:31,29,2,8,3,0,0,5,7,2:1|4:2,deciding_set_tiebreak_at_6_all_length_unknown,3 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T4-AUS-01A-2007,Hobart,T4,20070108,Hard,32,31,3:31,31,0,9,2,0,0,7,7,5:2,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T4-CZE-01A-2007,Prague,T4,20070507,Clay,32,31,3:31,30,1,3,0,0,0,3,7,,not_observable_no_deciding_set_reached_6_all,"3 deciding set(s), none reached 6-6"
2007,2007-W-T4-ESP-01A-2007,Barcelona,T4,20070611,Clay,32,31,3:31,29,2,5,0,0,0,5,7,,not_observable_no_deciding_set_reached_6_all,"5 deciding set(s), none reached 6-6"
2007,2007-W-T4-ITA-01A-2007,Palermo,T4,20070716,Clay,32,31,3:31,31,0,4,0,0,0,4,6,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2007,2007-W-T4-KOR-01A-2007,Seoul,T4,20070924,Hard,32,31,3:31,30,1,4,1,0,0,3,7,5:1,deciding_set_tiebreak_at_6_all_length_unknown,1 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T4-MAR-01A-2007,Fes,T4,20070514,Clay,32,31,3:31,28,3,9,2,0,0,7,7,1:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T4-NZL-01A-2007,Auckland,T4,20070101,Hard,32,31,3:31,29,2,10,0,0,0,10,7,,not_observable_no_deciding_set_reached_6_all,"10 deciding set(s), none reached 6-6"
2007,2007-W-T4-POR-01A-2007,Estoril,T4,20070430,Clay,32,31,3:31,28,3,8,2,0,0,6,7,3:1|5:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T4-SLO-01A-2007,Portoroz,T4,20070917,Hard,32,31,3:31,31,0,9,4,0,0,5,7,3:2|5:2,deciding_set_tiebreak_at_6_all_length_unknown,4 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T4-SWE-01A-2007,Stockholm,T4,20070730,Hard,32,31,3:31,30,1,15,2,0,0,13,7,4:1|7:1,deciding_set_tiebreak_at_6_all_length_unknown,2 deciding set(s) ended 7-6; the score string does not say whether the tiebreak was first to 7 or first to 10
2007,2007-W-T4-THA-01A-2007,Pattaya,T4,20070205,Hard,32,31,3:31,30,1,12,0,0,0,12,7,,not_observable_no_deciding_set_reached_6_all,"12 deciding set(s), none reached 6-6"
2007,2007-W-T4-USA-01A-2007,Forest Hills,T4,20070820,Hard,16,15,3:15,14,1,4,0,0,0,4,6,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2007,2007-W-T4-UZB-01A-2007,Tashkent,T4,20071001,Hard,32,31,3:31,31,0,6,0,0,0,6,7,,not_observable_no_deciding_set_reached_6_all,"6 deciding set(s), none reached 6-6"
2007,2007-W-WT-ESP-01A-2007,WTA Tour Championships,F,20071105,Hard,4,15,3:15,13,2,4,0,0,0,4,7,,not_observable_no_deciding_set_reached_6_all,"4 deciding set(s), none reached 6-6"
2008,2008-D001,Fed Cup WG R1: ISR vs RUS,D,20080202,Hard,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D002,Fed Cup WG R1: USA vs GER,D,20080202,Hard,4,4,3:4,4,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D003,Fed Cup WG R1: CHN vs FRA,D,20080202,Hard,4,4,3:4,4,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2008,2008-D004,Fed Cup WG R1: ITA vs ESP,D,20080202,Hard,4,4,3:4,4,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2008,2008-D005,Fed Cup WG SF: RUS vs USA,D,20080426,Clay,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D006,Fed Cup WG SF: CHN vs ESP,D,20080426,Hard,4,4,3:4,4,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D007,Fed Cup WG F: ESP vs RUS,D,20080913,Clay,4,3,3:3,3,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D008,Fed Cup WG2 R1: UKR vs BEL,D,20080202,Clay,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D009,Fed Cup WG2 R1: JPN vs CRO,D,20080202,Hard,4,4,3:4,4,0,3,0,0,0,3,6,,not_observable_no_deciding_set_reached_6_all,"3 deciding set(s), none reached 6-6"
2008,2008-D010,Fed Cup WG2 R1: CZE vs SVK,D,20080202,Carpet,4,4,3:4,4,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D011,Fed Cup WG2 R1: ARG vs AUT,D,20080202,Clay,4,4,3:4,4,0,2,0,0,0,2,7,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2008,2008-D012,Fed Cup G1 RRA: NED vs BUL,D,20080201,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D013,Fed Cup G1 RRA: NED vs LUX,D,20080130,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D014,Fed Cup G1 RRA: NED vs POR,D,20080131,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D015,Fed Cup G1 RRA: BUL vs LUX,D,20080131,Carpet,4,2,3:2,2,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2008,2008-D016,Fed Cup G1 RRA: BUL vs POR,D,20080130,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D017,Fed Cup G1 RRA: LUX vs POR,D,20080201,Carpet,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D018,Fed Cup G1 RRB: SUI vs GBR,D,20080130,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D019,Fed Cup G1 RRB: SUI vs DEN,D,20080131,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D020,Fed Cup G1 RRB: HUN vs SUI,D,20080201,Carpet,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D021,Fed Cup G1 RRB: GBR vs DEN,D,20080201,Carpet,4,2,3:2,2,0,2,0,0,0,2,6,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2008,2008-D022,Fed Cup G1 RRB: GBR vs HUN,D,20080131,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D023,Fed Cup G1 RRB: HUN vs DEN,D,20080130,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D024,Fed Cup G1 RRC: BLR vs SWE,D,20080201,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D025,Fed Cup G1 RRC: BLR vs SLO,D,20080131,Carpet,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D026,Fed Cup G1 RRC: BLR vs GEO,D,20080130,Carpet,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D027,Fed Cup G1 RRC: SWE vs SLO,D,20080130,Carpet,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D028,Fed Cup G1 RRC: SWE vs GEO,D,20080131,Carpet,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D029,Fed Cup G1 RRC: SLO vs GEO,D,20080201,Carpet,4,2,3:2,2,0,2,0,0,0,2,7,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2008,2008-D030,Fed Cup G1 RRD: ROU vs POL,D,20080130,Carpet,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D031,Fed Cup G1 RRD: ROU vs SRB,D,20080201,Carpet,4,2,3:2,2,0,2,0,0,0,2,7,,not_observable_no_deciding_set_reached_6_all,"2 deciding set(s), none reached 6-6"
2008,2008-D032,Fed Cup G1 RRD: POL vs SRB,D,20080131,Carpet,4,2,3:2,2,0,1,0,0,0,1,7,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D033,Fed Cup G1 RRA: PUR vs PAR,D,20080130,Clay,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D034,Fed Cup G1 RRA: PUR vs BRA,D,20080201,Clay,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D035,Fed Cup G1 RRA: PUR vs URU,D,20080131,Clay,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D036,Fed Cup G1 RRA: PAR vs BRA,D,20080131,Clay,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D037,Fed Cup G1 RRA: PAR vs URU,D,20080201,Clay,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D038,Fed Cup G1 RRA: BRA vs URU,D,20080130,Clay,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D039,Fed Cup G1 RRB: COL vs CAN,D,20080201,Clay,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D040,Fed Cup G1 RRB: CAN vs MEX,D,20080131,Clay,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D041,Fed Cup G1 RRB: COL vs MEX,D,20080130,Clay,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D042,Fed Cup G1 RRA: AUS vs IND,D,20080201,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D043,Fed Cup G1 RRA: AUS vs NZL,D,20080130,Hard,4,2,5:2,0,2,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D044,Fed Cup G1 RRA: AUS vs INA,D,20080131,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
2008,2008-D045,Fed Cup G1 RRA: IND vs NZL,D,20080131,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D046,Fed Cup G1 RRA: IND vs INA,D,20080130,Hard,4,2,3:2,2,0,1,0,0,0,1,6,,not_observable_no_deciding_set_reached_6_all,"1 deciding set(s), none reached 6-6"
2008,2008-D047,Fed Cup G1 RRA: NZL vs INA,D,20080201,Hard,4,2,3:2,2,0,0,0,0,0,0,0,,not_observable_no_deciding_set_played,no completed match reached a deciding set
